# This file is generated by MACS version 2.1.0.20150420,,,,,,,,,
# Command line: callpeak -t /group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/R3.q30.fixed.dedup.bam -c /group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/C3.q30.fixed.dedup.bam -f BAMPE -g mm -n Gran_KDctrl -q 0.05 --outdir /group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/peaks -B,,,,,,,,,
# ARGUMENTS LIST:,,,,,,,,,
# name = Gran_KDctrl,,,,,,,,,
# format = BAMPE,,,,,,,,,
# ChIP-seq file = ['/group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/R3.q30.fixed.dedup.bam'],,,,,,,,,
# control file = ['/group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/C3.q30.fixed.dedup.bam'],,,,,,,,,
# effective genome size = 1.87e+09,,,,,,,,,
# band width = 300,,,,,,,,,
"# model fold = [5, 50]",,,,,,,,,
# qvalue cutoff = 5.00e-02,,,,,,,,,
# Larger dataset will be scaled towards smaller dataset.,,,,,,,,,
# Range for calculating regional lambda is: 1000 bps and 10000 bps,,,,,,,,,
# Broad region calling is off,,,,,,,,,
,,,,,,,,,
# fragment size is determined as 239 bps,,,,,,,,,
# total fragments in treatment: 14924358,,,,,,,,,
# fragments after filtering in treatment: 14173386,,,,,,,,,
# maximum duplicate fragments in treatment = 1,,,,,,,,,
# Redundant rate in treatment: 0.05,,,,,,,,,
# total fragments in control: 12259787,,,,,,,,,
# fragments after filtering in control: 11695760,,,,,,,,,
# maximum duplicate fragments in control = 1,,,,,,,,,
# Redundant rate in control: 0.05,,,,,,,,,
# d = 239,,,,,,,,,
chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
chr5,130476613,130477424,812,130476872,115,21.39258,2.78869,18.01588,Gran_KDctrl_peak_13414
chr5,130478305,130478864,560,130478858,186,7.30835,1.50804,4.59183,Gran_KDctrl_peak_13415
chr5,130483412,130483862,451,130483452,21,7.36673,3.51619,4.64571,Gran_KDctrl_peak_13416
chr5,130499719,130500269,551,130500216,125,15.65267,2.24444,12.49234,Gran_KDctrl_peak_13417
chr5,130505001,130505426,426,130505206,88,9.81448,2.07903,6.93768,Gran_KDctrl_peak_13418
chr5,130557184,130557590,407,130557281,26,7.80281,3.2644,5.05269,Gran_KDctrl_peak_13419
chr5,130565277,130565556,280,130565280,22,3.71485,2.15059,1.33089,Gran_KDctrl_peak_13420
chr5,130620353,130620788,436,130620641,286,17.93235,1.75008,14.68203,Gran_KDctrl_peak_13421
chr5,130647530,130648344,815,130647601,484,4.01443,1.18821,1.59961,Gran_KDctrl_peak_13422
chr5,130680650,130680899,250,130680682,13,5.4204,3.47429,2.85733,Gran_KDctrl_peak_13423
chr5,130698233,130698805,573,130698241,108,4.50589,1.49102,2.03366,Gran_KDctrl_peak_13424
chr5,130730417,130731503,1087,130731440,216,16.50384,1.85898,13.3089,Gran_KDctrl_peak_13425
chr5,132943130,132943434,305,132943133,58,4.86975,1.78174,2.35673,Gran_KDctrl_peak_13426
chr5,134659828,134660308,481,134660307,131,4.03204,1.39961,1.61644,Gran_KDctrl_peak_13427
chr5,134690239,134690592,354,134690451,52,4.59293,1.79794,2.10958,Gran_KDctrl_peak_13428
chr5,134707476,134709257,1782,134708701,316,11.35127,1.50056,8.38913,Gran_KDctrl_peak_13429
chr5,134789482,134789754,273,134789518,88,5.67555,1.6758,3.08741,Gran_KDctrl_peak_13430
chr5,134870383,134870749,367,134870687,14,5.177,3.23588,2.63424,Gran_KDctrl_peak_13431
chr5,134932022,134932389,368,134932225,15,5.43238,3.25866,2.86707,Gran_KDctrl_peak_13432
chr5,134997873,134998183,311,134997949,52,9.61986,2.59939,6.75388,Gran_KDctrl_peak_13433
chr5,135027458,135027702,245,135027701,25,4.55423,2.30459,2.07518,Gran_KDctrl_peak_13434
chr5,135028087,135028535,449,135028278,109,7.89517,1.76855,5.13999,Gran_KDctrl_peak_13435
chr5,135082997,135083346,350,135083207,59,8.40141,2.26855,5.60925,Gran_KDctrl_peak_13436
chr5,135089772,135090455,684,135090455,21,3.69928,2.18064,1.31788,Gran_KDctrl_peak_13437
chr5,135114983,135115409,427,135115261,198,11.10833,1.6701,8.15932,Gran_KDctrl_peak_13438
chr5,135153855,135154156,302,135154119,30,8.0054,3.07272,5.24047,Gran_KDctrl_peak_13439
chr5,135164591,135165027,437,135164667,366,12.0251,1.47495,9.02929,Gran_KDctrl_peak_13440
chr5,135408292,135408853,562,135408419,25,7.60353,3.26998,4.86571,Gran_KDctrl_peak_13441
chr5,135441645,135441976,332,135441971,20,3.68802,2.21452,1.30945,Gran_KDctrl_peak_13442
chr5,135484743,135486537,1795,135484929,529,26.49322,1.6546,22.95006,Gran_KDctrl_peak_13443
chr5,135603725,135604109,385,135603737,16,4.86926,2.9073,2.35631,Gran_KDctrl_peak_13444
chr5,135610146,135610472,327,135610253,19,6.6689,3.42035,3.99973,Gran_KDctrl_peak_13445
chr5,135624891,135625503,613,135625390,500,25.31042,1.65816,21.80368,Gran_KDctrl_peak_13446
chr5,135644211,135644728,518,135644648,259,10.55996,1.53992,7.64011,Gran_KDctrl_peak_13447
chr5,135662692,135663137,446,135662985,369,26.84264,1.85239,23.28902,Gran_KDctrl_peak_13448
chr5,135870102,135870421,320,135870415,104,5.55021,1.59493,2.97429,Gran_KDctrl_peak_13449
chr5,135939201,135939851,651,135939423,45,7.48732,2.39863,4.75912,Gran_KDctrl_peak_13450
chr5,135947849,135948538,690,135948475,107,8.24378,1.8068,5.46351,Gran_KDctrl_peak_13451
chr5,135954924,135955324,401,135955286,37,4.1955,1.92079,1.75201,Gran_KDctrl_peak_13452
chr5,135964552,135965696,1145,135965133,66,9.99666,2.37031,7.10908,Gran_KDctrl_peak_13453
chr5,136013339,136013751,413,136013425,168,18.70364,2.15128,15.4236,Gran_KDctrl_peak_13454
chr5,136021044,136021450,407,136021343,281,12.50345,1.57953,9.48376,Gran_KDctrl_peak_13455
chr5,136164728,136165032,305,136164941,473,25.11942,1.67998,21.61934,Gran_KDctrl_peak_13456
chr5,136254212,136254515,304,136254356,320,21.56841,1.79797,18.18516,Gran_KDctrl_peak_13457
chr5,136409816,136410878,1063,136410579,185,15.67336,1.92277,12.51245,Gran_KDctrl_peak_13458
chr5,136438244,136438766,523,136438561,563,60.43482,2.18168,56.04326,Gran_KDctrl_peak_13459
chr5,136560036,136561052,1017,136560060,31,4.08773,2.01056,1.66624,Gran_KDctrl_peak_13460
chr5,136611714,136611972,259,136611921,133,5.98458,1.53951,3.37088,Gran_KDctrl_peak_13461
chr5,136615464,136616056,593,136615972,63,16.93065,3.44611,13.71874,Gran_KDctrl_peak_13462
chr5,136625030,136625329,300,136625269,28,8.99884,3.50621,6.17042,Gran_KDctrl_peak_13463
chr5,136646000,136647112,1113,136646508,104,8.10821,1.8117,5.33629,Gran_KDctrl_peak_13464
chr5,136722238,136722495,258,136722468,41,3.84844,1.79341,1.44957,Gran_KDctrl_peak_13465
chr5,136871843,136872648,806,136872260,16,9.88482,5.45712,7.00297,Gran_KDctrl_peak_13466
chr5,136934363,136934993,631,136934641,85,16.96541,2.85865,13.75238,Gran_KDctrl_peak_13467
chr5,136994354,136994991,638,136994773,15,6.82833,3.95931,4.14699,Gran_KDctrl_peak_13468
chr5,137394698,137395239,542,137394994,45,13.80551,3.67633,10.72425,Gran_KDctrl_peak_13469
chr5,137428995,137429761,767,137429024,60,7.08569,2.06932,4.38682,Gran_KDctrl_peak_13470
chr5,137437953,137438668,716,137438030,111,21.03269,2.81557,17.6684,Gran_KDctrl_peak_13471
chr5,137453857,137454533,677,137454300,45,8.82836,2.64979,6.00988,Gran_KDctrl_peak_13472
chr5,137462845,137464058,1214,137462849,105,4.36423,1.48695,1.90357,Gran_KDctrl_peak_13473
chr5,137774294,137774721,428,137774701,30,3.93402,1.99459,1.52611,Gran_KDctrl_peak_13474
chr5,137774981,137775220,240,137775103,27,4.89605,2.33218,2.38091,Gran_KDctrl_peak_13475
chr5,137943380,137944245,866,137943711,289,14.01677,1.61884,10.92656,Gran_KDctrl_peak_13476
chr5,137971872,137973235,1364,137972429,128,19.83418,2.51504,16.51264,Gran_KDctrl_peak_13477
chr5,137973686,137974859,1174,137974568,209,17.41045,1.91852,14.17965,Gran_KDctrl_peak_13478
chr5,138041938,138042353,416,138042286,253,23.85635,2.02853,20.39624,Gran_KDctrl_peak_13479
chr5,138069911,138070396,486,138070208,523,44.21209,1.9715,40.19485,Gran_KDctrl_peak_13480
chr5,138072145,138072558,414,138072531,73,4.75618,1.65822,2.2564,Gran_KDctrl_peak_13481
chr5,138125138,138125528,391,138125449,28,9.43254,3.64729,6.57765,Gran_KDctrl_peak_13482
chr5,138125907,138126176,270,138126113,145,15.85718,2.12015,12.68791,Gran_KDctrl_peak_13483
chr5,138148417,138148766,350,138148542,22,9.54087,4.30353,6.68028,Gran_KDctrl_peak_13484
chr5,138186893,138188040,1148,138187169,133,21.50241,2.58202,18.12169,Gran_KDctrl_peak_13485
chr5,138189537,138190856,1320,138189848,68,15.7605,3.1071,12.5958,Gran_KDctrl_peak_13486
chr5,138220116,138220677,562,138220118,80,4.2166,1.56078,1.77175,Gran_KDctrl_peak_13487
chr5,138227097,138228980,1884,138228015,401,18.13248,1.60003,14.8748,Gran_KDctrl_peak_13488
chr5,138270066,138270363,298,138270149,134,17.93326,2.32933,14.68274,Gran_KDctrl_peak_13489
chr5,138272267,138272950,684,138272911,58,9.15489,2.39537,6.31759,Gran_KDctrl_peak_13490
chr5,138299442,138299739,298,138299442,48,4.41034,1.81116,1.94585,Gran_KDctrl_peak_13491
chr5,138313601,138313870,270,138313639,16,4.06273,2.55725,1.64272,Gran_KDctrl_peak_13492
chr5,138324393,138324793,401,138324415,26,5.93729,2.67624,3.32617,Gran_KDctrl_peak_13493
chr5,138526325,138526598,274,138526326,41,3.84844,1.79341,1.44957,Gran_KDctrl_peak_13494
chr5,138612260,138613152,893,138612572,170,12.20232,1.80156,9.19653,Gran_KDctrl_peak_13495
chr5,138628429,138629181,753,138628633,102,26.41046,3.4941,22.86991,Gran_KDctrl_peak_13496
chr5,138635217,138636480,1264,138635496,49,13.89986,3.48913,10.81464,Gran_KDctrl_peak_13497
chr5,138696937,138697224,288,138696940,214,5.29456,1.36658,2.7429,Gran_KDctrl_peak_13498
chr5,138697548,138697809,262,138697600,26,3.94674,2.09712,1.53829,Gran_KDctrl_peak_13499
chr5,138698327,138698870,544,138698398,51,4.78995,1.83964,2.2869,Gran_KDctrl_peak_13500
chr5,138704969,138705524,556,138705240,88,4.77319,1.58536,2.27135,Gran_KDctrl_peak_13501
chr5,139158906,139159988,1083,139159170,44,9.36916,2.78672,6.51801,Gran_KDctrl_peak_13502
chr5,139230457,139231172,716,139230910,60,5.19406,1.80903,2.64996,Gran_KDctrl_peak_13503
chr5,139625428,139626105,678,139626059,277,9.84432,1.49132,6.966,Gran_KDctrl_peak_13504
chr5,139672686,139673169,484,139672998,42,10.66125,3.13313,7.73637,Gran_KDctrl_peak_13505
chr5,139676195,139676714,520,139676498,253,11.0329,1.56621,8.08735,Gran_KDctrl_peak_13506
chr5,139728092,139729353,1262,139728332,316,34.78133,2.18306,30.99866,Gran_KDctrl_peak_13507
chr5,139762682,139764551,1870,139763211,116,15.48258,2.30836,12.32901,Gran_KDctrl_peak_13508
chr5,139774804,139775861,1058,139775263,46,11.54282,3.14673,8.57149,Gran_KDctrl_peak_13509
chr5,139799998,139801777,1780,139801163,149,53.91046,4.81982,49.66332,Gran_KDctrl_peak_13510
chr5,139803611,139803941,331,139803867,38,10.43958,3.27551,7.52641,Gran_KDctrl_peak_13511
chr5,139820204,139820668,465,139820204,41,3.84844,1.79341,1.44957,Gran_KDctrl_peak_13512
chr5,139840312,139840821,510,139840589,107,25.91718,3.33078,22.39243,Gran_KDctrl_peak_13513
chr5,139841802,139842233,432,139841946,72,13.41932,2.69825,10.35554,Gran_KDctrl_peak_13514
chr5,139848019,139849142,1124,139848247,84,4.92466,1.61895,2.40817,Gran_KDctrl_peak_13515
chr5,139856335,139857177,843,139856525,133,15.19451,2.15441,12.05337,Gran_KDctrl_peak_13516
chr5,139879735,139882430,2696,139881184,218,40.65729,2.8765,36.72556,Gran_KDctrl_peak_13517
chr5,139883688,139885610,1923,139884582,119,17.39584,2.42554,14.16575,Gran_KDctrl_peak_13518
chr5,139959665,139960620,956,139960472,203,5.914,1.41076,3.30459,Gran_KDctrl_peak_13519
chr5,140208628,140208925,298,140208861,16,6.57599,3.70257,3.9141,Gran_KDctrl_peak_13520
chr5,140211521,140212429,909,140212365,124,12.22475,2.00971,9.21816,Gran_KDctrl_peak_13521
chr5,140251450,140251728,279,140251719,70,5.2146,1.7321,2.66856,Gran_KDctrl_peak_13522
chr5,140267332,140268048,717,140267486,337,34.47505,2.11579,30.70118,Gran_KDctrl_peak_13523
chr5,140269542,140269868,327,140269622,49,8.75499,2.52736,5.9417,Gran_KDctrl_peak_13524
chr5,140302580,140302873,294,140302859,49,8.32076,2.45225,5.53557,Gran_KDctrl_peak_13525
chr5,140592009,140592828,820,140592164,72,21.47676,3.80653,18.09698,Gran_KDctrl_peak_13526
chr5,140807862,140808230,369,140808179,49,7.51425,2.31468,4.78338,Gran_KDctrl_peak_13527
chr5,140894517,140895268,752,140895028,155,22.6992,2.46019,19.27804,Gran_KDctrl_peak_13528
chr5,140978301,140979141,841,140978491,69,8.62164,2.15333,5.81654,Gran_KDctrl_peak_13529
chr5,140981383,140981656,274,140981495,298,11.21681,1.51532,8.26237,Gran_KDctrl_peak_13530
chr5,140982022,140982462,441,140982121,48,13.1624,3.38684,10.111,Gran_KDctrl_peak_13531
chr5,141072395,141073437,1043,141072930,63,15.5922,3.23502,12.43424,Gran_KDctrl_peak_13532
chr5,141082981,141085075,2095,141083210,175,37.01045,3.10162,33.16985,Gran_KDctrl_peak_13533
chr5,141085431,141086114,684,141085746,26,9.58095,3.87576,6.71776,Gran_KDctrl_peak_13534
chr5,141086370,141087349,980,141086813,48,13.32272,3.41934,10.26362,Gran_KDctrl_peak_13535
chr5,141092237,141094185,1949,141093905,276,29.90034,2.15996,26.25358,Gran_KDctrl_peak_13536
chr5,141095294,141095800,507,141095544,47,11.45196,3.08839,8.48476,Gran_KDctrl_peak_13537
chr5,141124770,141125131,362,141125069,236,9.48946,1.52998,6.63114,Gran_KDctrl_peak_13538
chr5,141138829,141139973,1145,141139100,24,3.75631,2.09968,1.36679,Gran_KDctrl_peak_13539
chr5,141180431,141180918,488,141180778,517,22.75627,1.596,19.3328,Gran_KDctrl_peak_13540
chr5,141207139,141207496,358,141207213,88,12.51297,2.3445,9.49267,Gran_KDctrl_peak_13541
chr5,141211349,141212325,977,141211437,111,23.13311,2.99824,19.69687,Gran_KDctrl_peak_13542
chr5,141224439,141225713,1275,141225644,114,17.37798,2.4761,14.14888,Gran_KDctrl_peak_13543
chr5,141290576,141291174,599,141290654,18,7.92707,4.09879,5.16818,Gran_KDctrl_peak_13544
chr5,141306175,141306678,504,141306540,382,28.09532,1.86102,24.50328,Gran_KDctrl_peak_13545
chr5,141349841,141350113,273,141350034,10,4.85813,3.53108,2.34697,Gran_KDctrl_peak_13546
chr5,141490082,141490424,343,141490351,24,6.66832,3.0226,3.99973,Gran_KDctrl_peak_13547
chr5,141519737,141520228,492,141519986,24,15.34807,6.66403,12.20054,Gran_KDctrl_peak_13548
chr5,141531872,141532168,297,141532131,42,4.14087,1.83611,1.70454,Gran_KDctrl_peak_13549
chr5,141556530,141557104,575,141557045,36,6.23157,2.38063,3.59974,Gran_KDctrl_peak_13550
chr5,141560442,141560857,416,141560806,64,6.64408,1.96293,3.97846,Gran_KDctrl_peak_13551
chr5,142843318,142843955,638,142843489,271,36.28163,2.39224,32.46,Gran_KDctrl_peak_13552
chr5,142877387,142878011,625,142877468,87,13.28048,2.43475,10.22393,Gran_KDctrl_peak_13553
chr5,142916469,142917767,1299,142916666,440,60.17631,2.44521,55.79016,Gran_KDctrl_peak_13554
chr5,143105421,143106466,1046,143105449,186,5.87302,1.43112,3.26772,Gran_KDctrl_peak_13555
chr5,143578270,143578948,679,143578946,44,4.18143,1.81821,1.74011,Gran_KDctrl_peak_13556
chr5,143579427,143579732,306,143579512,319,30.11587,2.04184,26.46307,Gran_KDctrl_peak_13557
chr5,143582946,143583675,730,143583417,57,14.93697,3.34105,11.80666,Gran_KDctrl_peak_13558
chr5,143642844,143643844,1001,143643061,21,6.33848,3.1165,3.69596,Gran_KDctrl_peak_13559
chr5,143656876,143657167,292,143656946,67,11.22596,2.51344,8.27064,Gran_KDctrl_peak_13560
chr5,143664197,143664942,746,143664572,83,12.62853,2.42187,9.60196,Gran_KDctrl_peak_13561
chr5,143666705,143668524,1820,143668225,763,223.58487,4.15245,216.99226,Gran_KDctrl_peak_13562
chr5,143669685,143669972,288,143669798,67,6.53798,1.9189,3.87879,Gran_KDctrl_peak_13563
chr5,143670597,143671365,769,143671036,138,34.19386,3.44189,30.42729,Gran_KDctrl_peak_13564
chr5,143682482,143682950,469,143682621,196,20.76954,2.11601,17.41393,Gran_KDctrl_peak_13565
chr5,143687864,143688506,643,143688224,29,8.11441,3.1636,5.34193,Gran_KDctrl_peak_13566
chr5,143690770,143691173,404,143690923,54,5.17224,1.86578,2.63121,Gran_KDctrl_peak_13567
chr5,143693911,143694246,336,143694151,38,11.15331,3.45113,8.20226,Gran_KDctrl_peak_13568
chr5,143697511,143698065,555,143697528,29,6.33897,2.65472,3.69606,Gran_KDctrl_peak_13569
chr5,143874222,143874764,543,143874742,190,6.55042,1.46173,3.8905,Gran_KDctrl_peak_13570
chr5,143942206,143942628,423,143942516,60,6.21288,1.94913,3.5828,Gran_KDctrl_peak_13571
chr5,143996919,143997311,393,143996940,33,6.71455,2.59178,4.04167,Gran_KDctrl_peak_13572
chr5,144076767,144077047,281,144077045,110,4.18997,1.45795,1.74787,Gran_KDctrl_peak_13573
chr5,144165476,144165763,288,144165517,107,4.74688,1.51501,2.24943,Gran_KDctrl_peak_13574
chr5,144226471,144226979,509,144226628,19,6.97264,3.54983,4.28106,Gran_KDctrl_peak_13575
chr5,144231580,144233077,1498,144231869,38,5.14778,2.09997,2.60862,Gran_KDctrl_peak_13576
chr5,144236151,144236558,408,144236284,59,9.16052,2.37748,6.32261,Gran_KDctrl_peak_13577
chr5,144243223,144243539,317,144243491,26,7.80281,3.2644,5.05269,Gran_KDctrl_peak_13578
chr5,144250460,144250862,403,144250460,16,4.24339,2.63432,1.79505,Gran_KDctrl_peak_13579
chr5,144260546,144260932,387,144260780,34,7.1812,2.66801,4.47458,Gran_KDctrl_peak_13580
chr5,144287776,144289030,1255,144288956,137,11.19929,1.87219,8.24578,Gran_KDctrl_peak_13581
chr5,144308490,144309050,561,144308493,45,5.36811,2.01638,2.81131,Gran_KDctrl_peak_13582
chr5,144340658,144340914,257,144340768,35,10.13506,3.36615,7.2382,Gran_KDctrl_peak_13583
chr5,144492558,144493323,766,144493246,256,7.17864,1.41077,4.47241,Gran_KDctrl_peak_13584
chr5,144578666,144579072,407,144578671,126,5.80396,1.54514,3.20697,Gran_KDctrl_peak_13585
chr5,144670433,144671060,628,144670731,178,6.13517,1.45777,3.50951,Gran_KDctrl_peak_13586
chr5,144861223,144861957,735,144861224,149,3.93046,1.36282,1.52332,Gran_KDctrl_peak_13587
chr5,144870036,144870934,899,144870241,34,5.81331,2.34331,3.21509,Gran_KDctrl_peak_13588
chr5,144984205,144984633,429,144984542,129,7.83146,1.68076,5.07987,Gran_KDctrl_peak_13589
chr5,145015504,145017775,2272,145016100,192,10.28389,1.64484,7.38008,Gran_KDctrl_peak_13590
chr5,145037977,145038278,302,145038232,59,6.74913,2.0354,4.07376,Gran_KDctrl_peak_13591
chr5,145528766,145529637,872,145529558,148,22.69262,2.51824,19.27185,Gran_KDctrl_peak_13592
chr5,145705646,145706212,567,145706010,14,4.41511,2.86181,1.94892,Gran_KDctrl_peak_13593
chr5,145726169,145727063,895,145726747,104,5.72118,1.60975,3.13011,Gran_KDctrl_peak_13594
chr5,145874826,145875892,1067,145875183,270,56.72398,3.13531,52.41463,Gran_KDctrl_peak_13595
chr5,145876668,145877939,1272,145877429,151,11.12429,1.80929,8.17453,Gran_KDctrl_peak_13596
chr5,145890839,145891101,263,145890885,10,4.85813,3.53108,2.34697,Gran_KDctrl_peak_13597
chr5,145900957,145901253,297,145901023,232,28.49115,2.2801,24.88669,Gran_KDctrl_peak_13598
chr5,145901531,145901846,316,145901536,58,3.86004,1.63683,1.45843,Gran_KDctrl_peak_13599
chr5,145951838,145952354,517,145952350,62,4.02728,1.63352,1.61191,Gran_KDctrl_peak_13600
chr5,145962044,145962798,755,145962709,137,17.98036,2.30869,14.72773,Gran_KDctrl_peak_13601
chr5,145964960,145965354,395,145965302,201,15.38646,1.8557,12.23695,Gran_KDctrl_peak_13602
chr5,145992562,145993220,659,145992624,220,6.08255,1.39933,3.46123,Gran_KDctrl_peak_13603
chr5,146041280,146041886,607,146041323,120,6.84618,1.64156,4.16385,Gran_KDctrl_peak_13604
chr5,147032398,147033064,667,147032662,330,22.88436,1.81698,19.4566,Gran_KDctrl_peak_13605
chr5,147042480,147043426,947,147042701,165,20.60317,2.27072,17.25393,Gran_KDctrl_peak_13606
chr5,147059649,147060543,895,147060487,68,11.65255,2.5504,8.6752,Gran_KDctrl_peak_13607
chr5,147110584,147111428,845,147111236,45,9.85591,2.84865,6.97665,Gran_KDctrl_peak_13608
chr5,147466949,147467195,247,147467189,31,4.99521,2.23304,2.4704,Gran_KDctrl_peak_13609
chr5,147487101,147487510,410,147487120,31,7.61618,2.91115,4.87743,Gran_KDctrl_peak_13610
chr5,147606343,147606657,315,147606553,476,14.15051,1.45072,11.05413,Gran_KDctrl_peak_13611
chr5,147630860,147631169,310,147631065,12,6.41307,4.17309,3.76358,Gran_KDctrl_peak_13612
chr5,147635641,147636367,727,147636309,51,8.73929,2.47674,5.92767,Gran_KDctrl_peak_13613
chr5,147644472,147644720,249,147644531,230,25.79138,2.18287,22.27036,Gran_KDctrl_peak_13614
chr5,147656017,147656755,739,147656600,32,8.44948,3.08564,5.65455,Gran_KDctrl_peak_13615
chr5,147759365,147759718,354,147759716,34,4.60806,2.06738,2.12296,Gran_KDctrl_peak_13616
chr5,147760086,147760628,543,147760219,140,6.16597,1.53448,3.53791,Gran_KDctrl_peak_13617
chr5,147888220,147889377,1158,147888284,288,22.66305,1.89533,19.24335,Gran_KDctrl_peak_13618
chr5,148200502,148201038,537,148200783,38,8.59084,2.84167,5.78772,Gran_KDctrl_peak_13619
chr5,148204351,148204732,382,148204534,27,11.13634,4.33888,8.18594,Gran_KDctrl_peak_13620
chr5,148230082,148230330,249,148230114,43,5.30054,2.03692,2.74858,Gran_KDctrl_peak_13621
chr5,148241713,148242985,1273,148241974,135,32.70664,3.37932,28.98077,Gran_KDctrl_peak_13622
chr5,148338805,148339798,994,148339556,42,5.92947,2.17353,3.31912,Gran_KDctrl_peak_13623
chr5,148536693,148537188,496,148537087,26,5.19819,2.45628,2.65328,Gran_KDctrl_peak_13624
chr5,148553993,148554508,516,148554249,54,5.98447,1.9884,3.37077,Gran_KDctrl_peak_13625
chr5,148569584,148570485,902,148570414,38,8.59084,2.84167,5.78772,Gran_KDctrl_peak_13626
chr5,148650573,148651144,572,148651138,37,4.48541,1.98148,2.01503,Gran_KDctrl_peak_13627
chr5,148672235,148672764,530,148672235,105,3.95812,1.44998,1.54747,Gran_KDctrl_peak_13628
chr5,148705599,148705960,362,148705904,44,7.9347,2.50789,5.17512,Gran_KDctrl_peak_13629
chr5,148706984,148707503,520,148707010,39,7.46976,2.55979,4.74271,Gran_KDctrl_peak_13630
chr5,149190037,149190463,427,149190120,24,9.14656,3.91413,6.31032,Gran_KDctrl_peak_13631
chr5,149210654,149211457,804,149211451,264,10.64597,1.53645,7.72195,Gran_KDctrl_peak_13632
chr5,149240251,149240509,259,149240451,16,5.86751,3.36313,3.26291,Gran_KDctrl_peak_13633
chr5,149262815,149263803,989,149263599,32,6.74342,2.63737,4.06873,Gran_KDctrl_peak_13634
chr5,149300698,149301111,414,149301043,105,3.70324,1.42634,1.32169,Gran_KDctrl_peak_13635
chr5,149304667,149305103,437,149304892,39,4.85869,2.02189,2.34735,Gran_KDctrl_peak_13636
chr5,149311300,149312551,1252,149312360,19,11.69628,5.84167,8.71639,Gran_KDctrl_peak_13637
chr5,149312879,149313214,336,149312984,11,4.10685,2.97796,1.68216,Gran_KDctrl_peak_13638
chr5,149321009,149321547,539,149321028,58,6.71528,2.04348,4.0423,Gran_KDctrl_peak_13639
chr5,149363011,149364478,1468,149364266,175,20.16703,2.18972,16.83318,Gran_KDctrl_peak_13640
chr5,149371027,149371297,271,149371290,14,4.41511,2.86181,1.94892,Gran_KDctrl_peak_13641
chr5,149406441,149407120,680,149407045,30,10.25245,3.74802,7.3498,Gran_KDctrl_peak_13642
chr5,149463388,149464628,1241,149464264,67,7.0372,1.98103,4.34161,Gran_KDctrl_peak_13643
chr5,149485100,149486660,1561,149486104,44,8.37453,2.59219,5.58527,Gran_KDctrl_peak_13644
chr5,149642920,149643348,429,149643007,21,5.53324,2.81824,2.95927,Gran_KDctrl_peak_13645
chr5,149740060,149740657,598,149740331,212,17.53438,1.91414,14.2989,Gran_KDctrl_peak_13646
chr5,149817845,149818392,548,149818391,51,3.87971,1.69436,1.47671,Gran_KDctrl_peak_13647
chr5,149842767,149843255,489,149842946,42,10.04737,3.00065,7.1562,Gran_KDctrl_peak_13648
chr5,149863253,149863642,390,149863506,121,6.0388,1.57733,3.42118,Gran_KDctrl_peak_13649
chr5,149864014,149864665,652,149864644,253,7.87017,1.44227,5.11614,Gran_KDctrl_peak_13650
chr5,149900471,149900734,264,149900651,36,5.44977,2.20844,2.88215,Gran_KDctrl_peak_13651
chr5,149995831,149996275,445,149996107,568,23.8764,1.57919,20.41571,Gran_KDctrl_peak_13652
chr5,150052697,150053108,412,150052771,18,6.90229,3.62496,4.21594,Gran_KDctrl_peak_13653
chr5,150057697,150058000,304,150057765,170,14.55527,1.92441,11.44097,Gran_KDctrl_peak_13654
chr5,150058343,150059395,1053,150058390,30,7.8169,3.01904,5.06581,Gran_KDctrl_peak_13655
chr5,150076072,150076864,793,150076553,113,17.79163,2.52033,14.54663,Gran_KDctrl_peak_13656
chr5,150078341,150079430,1090,150078749,119,22.74866,2.84343,19.32559,Gran_KDctrl_peak_13657
chr5,150086168,150086849,682,150086518,175,41.23217,3.35218,37.28569,Gran_KDctrl_peak_13658
chr5,150438841,150439328,488,150439058,439,48.23661,2.19618,44.1278,Gran_KDctrl_peak_13659
chr5,150480765,150481091,327,150481043,203,22.51801,2.16304,19.10284,Gran_KDctrl_peak_13660
chr5,150918545,150919308,764,150918958,45,7.48732,2.39863,4.75912,Gran_KDctrl_peak_13661
chr5,150921119,150921850,732,150921166,412,19.46778,1.62037,16.15943,Gran_KDctrl_peak_13662
chr5,150958199,150958774,576,150958773,70,4.60975,1.65855,2.12456,Gran_KDctrl_peak_13663
chr5,150979001,150979474,474,150979335,51,9.17872,2.55034,6.33916,Gran_KDctrl_peak_13664
chr5,151018760,151019125,366,151018836,65,6.96267,1.99313,4.27196,Gran_KDctrl_peak_13665
chr5,151035554,151036265,712,151036230,48,8.32493,2.47681,5.53932,Gran_KDctrl_peak_13666
chr5,151065229,151065741,513,151065481,54,8.33732,2.34852,5.55097,Gran_KDctrl_peak_13667
chr5,151395205,151398233,3029,151398222,110,5.84033,1.59784,3.23833,Gran_KDctrl_peak_13668
chr5,151403533,151403855,323,151403637,41,11.44434,3.35665,8.47765,Gran_KDctrl_peak_13669
