# This file is generated by MACS version 2.1.0.20150420,,,,,,,,,
# Command line: callpeak -t /group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/R2.q30.fixed.dedup.bam -c /group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/C2.q30.fixed.dedup.bam -f BAMPE -g mm -n CMP_KDctrl -q 0.05 --outdir /group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/peaks -B,,,,,,,,,
# ARGUMENTS LIST:,,,,,,,,,
# name = CMP_KDctrl,,,,,,,,,
# format = BAMPE,,,,,,,,,
# ChIP-seq file = ['/group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/R2.q30.fixed.dedup.bam'],,,,,,,,,
# control file = ['/group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/C2.q30.fixed.dedup.bam'],,,,,,,,,
# effective genome size = 1.87e+09,,,,,,,,,
# band width = 300,,,,,,,,,
"# model fold = [5, 50]",,,,,,,,,
# qvalue cutoff = 5.00e-02,,,,,,,,,
# Larger dataset will be scaled towards smaller dataset.,,,,,,,,,
# Range for calculating regional lambda is: 1000 bps and 10000 bps,,,,,,,,,
# Broad region calling is off,,,,,,,,,
,,,,,,,,,
# fragment size is determined as 235 bps,,,,,,,,,
# total fragments in treatment: 18288398,,,,,,,,,
# fragments after filtering in treatment: 17280844,,,,,,,,,
# maximum duplicate fragments in treatment = 1,,,,,,,,,
# Redundant rate in treatment: 0.06,,,,,,,,,
# total fragments in control: 14850457,,,,,,,,,
# fragments after filtering in control: 14040448,,,,,,,,,
# maximum duplicate fragments in control = 1,,,,,,,,,
# Redundant rate in control: 0.05,,,,,,,,,
# d = 235,,,,,,,,,
chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
chr7,148358499,148358756,258,148358536,162,15.00036,1.98219,10.89576,CMP_KDctrl_peak_9810
chr7,148380544,148380806,263,148380674,60,11.77764,2.74049,8.00773,CMP_KDctrl_peak_9811
chr7,148414436,148414896,461,148414437,126,4.01245,1.40748,1.33105,CMP_KDctrl_peak_9812
chr7,148450823,148451466,644,148451071,63,6.66237,1.97621,3.52873,CMP_KDctrl_peak_9813
chr7,148454533,148454898,366,148454870,62,5.5609,1.84042,2.5924,CMP_KDctrl_peak_9814
chr7,148513671,148513993,323,148513735,255,22.51049,1.97504,17.72741,CMP_KDctrl_peak_9815
chr7,148524606,148524863,258,148524779,55,5.28275,1.87143,2.36287,CMP_KDctrl_peak_9816
chr7,148565614,148565902,289,148565672,29,4.11409,2.06346,1.39922,CMP_KDctrl_peak_9817
chr7,148578123,148578855,733,148578123,113,4.07092,1.44021,1.37133,CMP_KDctrl_peak_9818
chr7,148623251,148623521,271,148623521,109,4.02517,1.44588,1.34012,CMP_KDctrl_peak_9819
chr7,148633187,148633483,297,148633280,165,22.87009,2.39508,18.05814,CMP_KDctrl_peak_9820
chr7,148641132,148641716,585,148641134,129,4.38602,1.43097,1.6258,CMP_KDctrl_peak_9821
chr7,148653350,148653619,270,148653482,98,10.50082,2.05627,6.87762,CMP_KDctrl_peak_9822
chr7,148662774,148663066,293,148662902,35,6.80482,2.54233,3.65217,CMP_KDctrl_peak_9823
chr7,148666916,148667367,452,148666932,120,5.3683,1.52864,2.4323,CMP_KDctrl_peak_9824
chr7,148746097,148746441,345,148746438,30,4.48338,2.13224,1.70251,CMP_KDctrl_peak_9825
chr7,148864672,148864915,244,148864891,15,5.05946,3.08053,2.1744,CMP_KDctrl_peak_9826
chr7,149470058,149470651,594,149470341,51,4.86792,1.85202,2.01557,CMP_KDctrl_peak_9827
chr7,149470899,149471229,331,149470903,33,4.5457,2.07508,1.75338,CMP_KDctrl_peak_9828
chr7,149643326,149643854,529,149643648,32,4.45323,2.07604,1.67972,CMP_KDctrl_peak_9829
chr7,149719104,149719455,352,149719129,92,6.39557,1.72465,3.29947,CMP_KDctrl_peak_9830
chr7,149849377,149850398,1022,149849685,18,8.84207,4.54372,5.41969,CMP_KDctrl_peak_9831
chr7,149858309,149858663,355,149858367,20,6.37843,3.21172,3.28503,CMP_KDctrl_peak_9832
chr7,149923163,149923643,481,149923589,16,4.20342,2.61721,1.47157,CMP_KDctrl_peak_9833
chr7,150153573,150154271,699,150153589,47,5.87755,2.07306,2.85999,CMP_KDctrl_peak_9834
chr7,150194223,150194519,297,150194242,60,6.27735,1.95799,3.19742,CMP_KDctrl_peak_9835
chr7,150207420,150207756,337,150207753,33,4.5457,2.07508,1.75338,CMP_KDctrl_peak_9836
chr7,150224246,150224575,330,150224571,55,4.78557,1.7975,1.95352,CMP_KDctrl_peak_9837
chr7,150292837,150293074,238,150293039,31,6.1387,2.52117,3.0824,CMP_KDctrl_peak_9838
chr7,150481664,150482079,416,150482046,61,6.10284,1.92323,3.05336,CMP_KDctrl_peak_9839
chr7,150649638,150650017,380,150649976,36,6.50443,2.44159,3.39306,CMP_KDctrl_peak_9840
chr7,150687766,150688991,1226,150688008,27,4.44248,2.20603,1.67125,CMP_KDctrl_peak_9841
chr7,150692074,150692707,634,150692151,33,8.84668,3.13826,5.42336,CMP_KDctrl_peak_9842
chr7,150734518,150734943,426,150734938,195,4.75071,1.35746,1.92461,CMP_KDctrl_peak_9843
chr7,150871859,150872616,758,150871860,111,4.66509,1.49638,1.85372,CMP_KDctrl_peak_9844
chr7,150969974,150970209,236,150970204,43,4.03855,1.80439,1.34983,CMP_KDctrl_peak_9845
chr7,151015578,151015895,318,151015887,185,6.1679,1.44875,3.10621,CMP_KDctrl_peak_9846
chr7,151241850,151242239,390,151242073,43,11.35912,3.23964,7.63775,CMP_KDctrl_peak_9847
chr7,151767655,151768336,682,151767935,189,7.00264,1.48703,3.82064,CMP_KDctrl_peak_9848
chr7,151975726,151976234,509,151976069,18,7.96456,4.11661,4.65161,CMP_KDctrl_peak_9849
chr7,152048858,152049104,247,152048871,24,4.43367,2.30493,1.66491,CMP_KDctrl_peak_9850
chr7,152082503,152083010,508,152082504,26,4.43527,2.23563,1.66583,CMP_KDctrl_peak_9851
chr7,152100693,152100935,243,152100929,148,7.78322,1.61819,4.4948,CMP_KDctrl_peak_9852
chr7,152123708,152124210,503,152123710,54,4.74344,1.80098,1.91872,CMP_KDctrl_peak_9853
chr7,152127905,152128209,305,152127913,37,4.05557,1.89153,1.36067,CMP_KDctrl_peak_9854
chr7,152215229,152215783,555,152215661,63,14.07096,3.00356,10.05996,CMP_KDctrl_peak_9855
chr7,152296822,152297318,497,152297303,118,4.69313,1.48019,1.87589,CMP_KDctrl_peak_9856
chr8,3320687,3320982,296,3320941,11,4.79515,3.36814,1.95516,CMP_KDctrl_peak_9857
chr8,3353240,3353553,314,3353536,142,7.33904,1.60671,4.1106,CMP_KDctrl_peak_9858
chr8,3648518,3648830,313,3648664,49,8.53295,2.48886,5.14853,CMP_KDctrl_peak_9859
chr8,3665589,3665852,264,3665708,41,6.89355,2.38424,3.72851,CMP_KDctrl_peak_9860
chr8,4258539,4259116,578,4259111,131,4.47256,1.43356,1.69546,CMP_KDctrl_peak_9861
chr8,4678110,4678474,365,4678114,393,5.54835,1.26546,2.582,CMP_KDctrl_peak_9862
chr8,8661383,8662017,635,8661399,197,6.94683,1.47167,3.77335,CMP_KDctrl_peak_9863
chr8,8689179,8689560,382,8689554,93,4.67242,1.55531,1.86061,CMP_KDctrl_peak_9864
chr8,8690088,8690445,358,8690441,204,5.54026,1.39017,2.57488,CMP_KDctrl_peak_9865
chr8,8984920,8985404,485,8985122,76,4.32189,1.59139,1.5712,CMP_KDctrl_peak_9866
chr8,8992696,8993199,504,8992925,30,5.25841,2.32944,2.34386,CMP_KDctrl_peak_9867
chr8,10562414,10562790,377,10562790,40,4.74263,1.98138,1.91816,CMP_KDctrl_peak_9868
chr8,10606324,10606920,597,10606648,52,7.71742,2.289,4.43835,CMP_KDctrl_peak_9869
chr8,10794443,10794811,369,10794452,32,8.29031,3.04251,4.93544,CMP_KDctrl_peak_9870
chr8,10830975,10831312,338,10831079,68,10.1231,2.35429,6.5443,CMP_KDctrl_peak_9871
chr8,10885416,10885908,493,10885706,17,5.35627,3.03892,2.42265,CMP_KDctrl_peak_9872
chr8,10910754,10911064,311,10911041,46,6.92263,2.27404,3.75261,CMP_KDctrl_peak_9873
chr8,11009528,11009775,248,11009538,103,5.11406,1.56024,2.22067,CMP_KDctrl_peak_9874
chr8,11015841,11016910,1070,11016298,47,11.22445,3.04385,7.5187,CMP_KDctrl_peak_9875
chr8,11038562,11039155,594,11038978,56,11.20653,2.7546,7.50302,CMP_KDctrl_peak_9876
chr8,11168295,11169420,1126,11168841,34,8.72436,3.05364,5.31464,CMP_KDctrl_peak_9877
chr8,11180110,11180722,613,11180110,26,4.05352,2.12724,1.35874,CMP_KDctrl_peak_9878
chr8,11249879,11250329,451,11250043,56,6.75075,2.0756,3.60563,CMP_KDctrl_peak_9879
chr8,11275096,11276515,1420,11276486,43,6.89134,2.33466,3.72694,CMP_KDctrl_peak_9880
chr8,11278017,11278324,308,11278281,24,4.88243,2.44357,2.0263,CMP_KDctrl_peak_9881
chr8,11403892,11404214,323,11404035,57,6.7776,2.06572,3.62878,CMP_KDctrl_peak_9882
chr8,11430853,11431148,296,11430859,30,4.85578,2.22648,2.00663,CMP_KDctrl_peak_9883
chr8,11452200,11452904,705,11452820,65,9.72131,2.35065,6.19096,CMP_KDctrl_peak_9884
chr8,11506968,11507349,382,11507077,58,8.15201,2.24923,4.8158,CMP_KDctrl_peak_9885
chr8,11507597,11507846,250,11507621,21,4.62898,2.49734,1.82378,CMP_KDctrl_peak_9886
chr8,11516838,11517474,637,11517467,26,4.43527,2.23563,1.66583,CMP_KDctrl_peak_9887
chr8,11517729,11518586,858,11517843,26,6.88115,2.96749,3.71903,CMP_KDctrl_peak_9888
chr8,11549904,11550216,313,11550072,78,9.15026,2.10983,5.6895,CMP_KDctrl_peak_9889
chr8,11555427,11555831,405,11555824,340,6.52873,1.32366,3.41441,CMP_KDctrl_peak_9890
chr8,11575414,11575693,280,11575642,52,8.98593,2.49453,5.54419,CMP_KDctrl_peak_9891
chr8,11635209,11635733,525,11635729,283,4.82163,1.29044,1.9784,CMP_KDctrl_peak_9892
chr8,11635992,11636505,514,11635992,258,4.03748,1.26911,1.34953,CMP_KDctrl_peak_9893
chr8,12041186,12041551,366,12041195,20,4.50721,2.50455,1.72128,CMP_KDctrl_peak_9894
chr8,12671842,12672365,524,12672138,142,7.16892,1.59568,3.96361,CMP_KDctrl_peak_9895
chr8,12840990,12841256,267,12841044,34,10.11226,3.421,6.53547,CMP_KDctrl_peak_9896
chr8,12955568,12955869,302,12955585,57,5.62186,1.89921,2.64558,CMP_KDctrl_peak_9897
chr8,12976485,12977052,568,12976516,39,7.36044,2.53655,4.12867,CMP_KDctrl_peak_9898
chr8,13027782,13028143,362,13027853,43,4.55947,1.9003,1.76399,CMP_KDctrl_peak_9899
chr8,13028440,13028681,242,13028675,55,5.28275,1.87143,2.36287,CMP_KDctrl_peak_9900
chr8,13036514,13037524,1011,13037215,75,9.48336,2.18098,5.98162,CMP_KDctrl_peak_9901
chr8,13104948,13105398,451,13105386,216,6.49902,1.424,3.389,CMP_KDctrl_peak_9902
chr8,13213755,13214062,308,13213761,134,5.55296,1.50641,2.58582,CMP_KDctrl_peak_9903
chr8,13287591,13288165,575,13287941,186,24.14414,2.32628,19.23417,CMP_KDctrl_peak_9904
chr8,13306697,13307128,432,13306858,31,12.75089,4.47305,8.87531,CMP_KDctrl_peak_9905
chr8,13353530,13354448,919,13353619,42,9.84525,2.95763,6.29999,CMP_KDctrl_peak_9906
chr8,13648977,13649231,255,13649128,76,8.24083,2.03039,4.8933,CMP_KDctrl_peak_9907
chr8,13674488,13674796,309,13674521,106,8.55385,1.83749,5.1662,CMP_KDctrl_peak_9908
chr8,13676639,13677510,872,13677509,185,4.66402,1.36377,1.85299,CMP_KDctrl_peak_9909
chr8,13685661,13686093,433,13685887,74,4.22905,1.59051,1.49326,CMP_KDctrl_peak_9910
chr8,13758169,13758445,277,13758200,56,5.90724,1.95202,2.88589,CMP_KDctrl_peak_9911
chr8,13785619,13785886,268,13785868,299,12.44222,1.55438,8.59994,CMP_KDctrl_peak_9912
chr8,13874523,13874970,448,13874893,60,7.49514,2.12597,4.2455,CMP_KDctrl_peak_9913
chr8,14842323,14842689,367,14842425,95,9.70927,2.00963,6.18086,CMP_KDctrl_peak_9914
chr8,14873254,14873844,591,14873782,79,13.85638,2.6196,9.86566,CMP_KDctrl_peak_9915
chr8,14890195,14890802,608,14890196,93,3.99601,1.4884,1.31696,CMP_KDctrl_peak_9916
chr8,15027288,15028326,1039,15027388,85,10.52143,2.17896,6.89623,CMP_KDctrl_peak_9917
chr8,17407333,17407669,337,17407666,47,4.9816,1.91997,2.10892,CMP_KDctrl_peak_9918
chr8,18594868,18595455,588,18595200,238,5.83323,1.3693,2.82228,CMP_KDctrl_peak_9919
chr8,18767415,18767699,285,18767663,15,5.74271,3.40979,2.74474,CMP_KDctrl_peak_9920
chr8,18846563,18846895,333,18846563,219,4.41612,1.31613,1.6511,CMP_KDctrl_peak_9921
chr8,18899045,18899323,279,18899123,95,12.60295,2.27319,8.74226,CMP_KDctrl_peak_9922
chr8,18912180,18912419,240,18912417,92,5.41757,1.63155,2.47494,CMP_KDctrl_peak_9923
chr8,18924704,18925202,499,18924776,53,12.93772,3.14005,9.04357,CMP_KDctrl_peak_9924
chr8,19161863,19162215,353,19161893,96,10.03,2.03056,6.46222,CMP_KDctrl_peak_9925
chr8,19707186,19707431,246,19707247,165,11.90742,1.80281,8.12388,CMP_KDctrl_peak_9926
chr8,19892610,19892985,376,19892980,273,6.28541,1.359,3.20465,CMP_KDctrl_peak_9927
chr8,20019825,20020261,437,20020259,857,5.39176,1.16806,2.45263,CMP_KDctrl_peak_9928
chr8,23296026,23296273,248,23296250,211,6.65239,1.43764,3.51974,CMP_KDctrl_peak_9929
chr8,23303355,23303601,247,23303355,212,4.81307,1.3435,1.97154,CMP_KDctrl_peak_9930
chr8,23521820,23522073,254,23521822,95,4.5386,1.53503,1.74743,CMP_KDctrl_peak_9931
chr8,23587855,23588276,422,23587868,67,5.54572,1.79526,2.57971,CMP_KDctrl_peak_9932
chr8,23704017,23704338,322,23704329,218,6.1151,1.40313,3.06251,CMP_KDctrl_peak_9933
chr8,23768560,23769369,810,23768712,28,6.24814,2.67372,3.17474,CMP_KDctrl_peak_9934
chr8,23816555,23816886,332,23816830,78,7.69281,1.95155,4.41841,CMP_KDctrl_peak_9935
chr8,23918518,23919339,822,23918842,154,14.13041,1.97051,10.1125,CMP_KDctrl_peak_9936
chr8,24055389,24055650,262,24055546,24,5.3791,2.59996,2.44143,CMP_KDctrl_peak_9937
chr8,24138587,24139173,587,24138799,95,7.17144,1.78008,3.96563,CMP_KDctrl_peak_9938
chr8,24716239,24716474,236,24716240,15,4.91908,3.01445,2.05652,CMP_KDctrl_peak_9939
chr8,25705791,25706083,293,25706029,80,14.77573,2.7069,10.69358,CMP_KDctrl_peak_9940
chr8,25826392,25826729,338,25826409,19,4.65407,2.61355,1.84418,CMP_KDctrl_peak_9941
chr8,26212399,26212731,333,26212498,94,8.23073,1.88271,4.88411,CMP_KDctrl_peak_9942
chr8,26351002,26351768,767,26351493,51,7.98118,2.35143,4.66627,CMP_KDctrl_peak_9943
chr8,26366763,26367075,313,26366767,39,4.71129,1.99231,1.89158,CMP_KDctrl_peak_9944
chr8,26707636,26707917,282,26707912,184,4.83617,1.37505,1.99097,CMP_KDctrl_peak_9945
chr8,26711753,26712509,757,26712111,240,10.28376,1.55636,6.68529,CMP_KDctrl_peak_9946
chr8,26950922,26951197,276,26951196,117,4.6506,1.47924,1.8415,CMP_KDctrl_peak_9947
chr8,27268690,27269005,316,27268715,244,11.255,1.5885,7.54584,CMP_KDctrl_peak_9948
chr8,27298821,27299131,311,27298898,21,8.87892,4.14487,5.4516,CMP_KDctrl_peak_9949
chr8,27707172,27707660,489,27707331,50,8.52971,2.46464,5.14656,CMP_KDctrl_peak_9950
chr8,27808237,27808569,333,27808238,69,3.99631,1.58811,1.31719,CMP_KDctrl_peak_9951
chr8,27920660,27920894,235,27920893,14,4.3405,2.82605,1.5857,CMP_KDctrl_peak_9952
chr8,27946712,27946966,255,27946745,57,7.09571,2.11177,3.89977,CMP_KDctrl_peak_9953
chr8,28086932,28087404,473,28087380,183,11.41075,1.72207,7.6832,CMP_KDctrl_peak_9954
chr8,28133604,28134150,547,28134150,250,4.24058,1.28412,1.50262,CMP_KDctrl_peak_9955
chr8,28153090,28153533,444,28153157,144,13.24114,1.96629,9.31461,CMP_KDctrl_peak_9956
chr8,28278740,28279055,316,28278847,18,5.22791,2.90584,2.31795,CMP_KDctrl_peak_9957
chr8,28285281,28285558,278,28285414,134,8.01865,1.67619,4.69951,CMP_KDctrl_peak_9958
chr8,28317122,28317463,342,28317122,77,4.19601,1.57207,1.46534,CMP_KDctrl_peak_9959
chr8,33050212,33051589,1378,33051518,44,6.89435,2.31222,3.72903,CMP_KDctrl_peak_9960
chr8,33119233,33119507,275,33119439,49,5.02077,1.90055,2.14198,CMP_KDctrl_peak_9961
chr8,34602228,34602990,763,34602909,30,8.52843,3.22395,5.14563,CMP_KDctrl_peak_9962
chr8,34716929,34717796,868,34717137,25,7.99457,3.40405,4.67789,CMP_KDctrl_peak_9963
chr8,34739844,34740368,525,34740048,32,6.12793,2.4826,3.07322,CMP_KDctrl_peak_9964
chr8,34774612,34774968,357,34774959,27,4.44248,2.20603,1.67125,CMP_KDctrl_peak_9965
chr8,34784034,34784651,618,34784381,58,4.91272,1.78785,2.05177,CMP_KDctrl_peak_9966
chr8,34967977,34968260,284,34968255,24,4.43367,2.30493,1.66491,CMP_KDctrl_peak_9967
chr8,35040003,35040271,269,35040173,91,8.18941,1.89947,4.84787,CMP_KDctrl_peak_9968
chr8,35217732,35218097,366,35217742,172,6.67139,1.49831,3.53621,CMP_KDctrl_peak_9969
chr8,35271009,35271552,544,35271447,47,6.55307,2.18944,3.43466,CMP_KDctrl_peak_9970
chr8,35279166,35279835,670,35279277,60,6.00137,1.92007,2.96789,CMP_KDctrl_peak_9971
chr8,35803122,35803614,493,35803526,21,5.57015,2.83164,2.59983,CMP_KDctrl_peak_9972
chr8,35829007,35829398,392,35829008,31,4.16451,2.02924,1.43866,CMP_KDctrl_peak_9973
chr8,35868038,35868429,392,35868383,41,6.10482,2.22854,3.05477,CMP_KDctrl_peak_9974
chr8,35971727,35972035,309,35971739,24,7.23777,3.21777,4.02352,CMP_KDctrl_peak_9975
chr8,35985141,35985739,599,35985434,25,8.64919,3.63436,5.24818,CMP_KDctrl_peak_9976
chr8,36269030,36269479,450,36269352,57,7.90124,2.22915,4.59562,CMP_KDctrl_peak_9977
chr8,36456625,36457199,575,36457112,28,6.13475,2.6415,3.07911,CMP_KDctrl_peak_9978
chr8,36463457,36463701,245,36463631,35,8.04121,2.83632,4.71984,CMP_KDctrl_peak_9979
chr8,36557969,36558531,563,36558529,146,5.66107,1.48713,2.67959,CMP_KDctrl_peak_9980
chr8,36603431,36603741,311,36603615,52,11.98657,3.00606,8.19488,CMP_KDctrl_peak_9981
chr8,36650969,36651329,361,36651048,69,7.507,2.01753,4.2556,CMP_KDctrl_peak_9982
chr8,36889068,36889307,240,36889150,55,6.33823,2.02827,3.25072,CMP_KDctrl_peak_9983
chr8,37193029,37193431,403,37193323,47,9.06552,2.63598,5.61408,CMP_KDctrl_peak_9984
chr8,37311272,37311966,695,37311484,189,4.93074,1.37449,2.0664,CMP_KDctrl_peak_9985
chr8,37330500,37331392,893,37330597,60,11.06413,2.63451,7.37534,CMP_KDctrl_peak_9986
chr8,37520987,37521258,272,37520987,35,4.28214,1.97465,1.53812,CMP_KDctrl_peak_9987
chr8,40068972,40069273,302,40069063,193,12.49042,1.7469,8.64365,CMP_KDctrl_peak_9988
chr8,40123173,40123423,251,40123190,74,10.92555,2.36074,7.25354,CMP_KDctrl_peak_9989
chr8,40735547,40735914,368,40735551,21,4.47605,2.44441,1.69783,CMP_KDctrl_peak_9990
chr8,41473214,41473912,699,41473554,129,19.29782,2.46711,14.79279,CMP_KDctrl_peak_9991
chr8,41596736,41597016,281,41596997,292,12.43971,1.56296,8.59786,CMP_KDctrl_peak_9992
chr8,41604363,41604901,539,41604554,25,6.79471,3.00067,3.64386,CMP_KDctrl_peak_9993
chr8,42012890,42013234,345,42013032,21,6.32129,3.11,3.23551,CMP_KDctrl_peak_9994
chr8,42104759,42105307,549,42104841,48,4.49404,1.82519,1.71132,CMP_KDctrl_peak_9995
chr8,42129131,42129457,327,42129249,126,28.29051,3.18278,23.10518,CMP_KDctrl_peak_9996
chr8,42132379,42132831,453,42132627,54,10.28331,2.65795,6.68486,CMP_KDctrl_peak_9997
chr8,42138499,42139243,745,42138903,150,4.32501,1.38922,1.57401,CMP_KDctrl_peak_9998
chr8,42142034,42142837,804,42142796,122,11.18173,1.94759,7.48078,CMP_KDctrl_peak_9999
chr8,46418732,46419025,294,46418796,99,8.79652,1.90011,5.37857,CMP_KDctrl_peak_10000
chr8,46429839,46430452,614,46430321,58,14.71483,3.266,10.63819,CMP_KDctrl_peak_10001
chr8,47237245,47237727,483,47237637,122,9.97591,1.86144,6.4139,CMP_KDctrl_peak_10002
chr8,47556423,47556825,403,47556426,349,5.40641,1.27915,2.46529,CMP_KDctrl_peak_10003
chr8,47582466,47583102,637,47583101,64,4.32205,1.66009,1.57128,CMP_KDctrl_peak_10004
chr8,47632357,47632723,367,47632373,142,5.76608,1.5028,2.76551,CMP_KDctrl_peak_10005
chr8,47674048,47674328,281,47674259,16,4.16307,2.59996,1.4382,CMP_KDctrl_peak_10006
chr8,47725069,47725504,436,47725371,53,4.02267,1.69973,1.33824,CMP_KDctrl_peak_10007
chr8,47772100,47772586,487,47772371,149,4.06232,1.37225,1.36491,CMP_KDctrl_peak_10008
chr8,47850577,47850847,271,47850585,90,4.63003,1.56272,1.82463,CMP_KDctrl_peak_10009
chr8,48016863,48017194,332,48016909,44,6.14863,2.17469,3.0909,CMP_KDctrl_peak_10010
chr8,48026813,48027065,253,48026826,66,5.97049,1.85711,2.94001,CMP_KDctrl_peak_10011
chr8,48038441,48038981,541,48038957,19,4.04358,2.38529,1.35205,CMP_KDctrl_peak_10012
chr8,48268403,48268663,261,48268586,45,8.1581,2.52317,4.82084,CMP_KDctrl_peak_10013
chr8,48353755,48354477,723,48354043,91,11.1487,2.17847,7.45058,CMP_KDctrl_peak_10014
chr8,48455622,48456121,500,48456049,41,5.96688,2.20158,2.93687,CMP_KDctrl_peak_10015
chr8,48456790,48457079,290,48457041,36,12.0757,3.82347,8.27512,CMP_KDctrl_peak_10016
chr8,48770520,48770767,248,48770649,16,5.6747,3.27306,2.68918,CMP_KDctrl_peak_10017
chr8,49033306,49033610,305,49033436,67,6.54578,1.91987,3.42885,CMP_KDctrl_peak_10018
chr8,54692728,54693021,294,54692730,87,4.3293,1.54383,1.57777,CMP_KDctrl_peak_10019
chr8,55550946,55551216,271,55551138,35,8.04121,2.83632,4.71984,CMP_KDctrl_peak_10020
chr8,59029639,59030203,565,59030203,219,5.49686,1.37168,2.542,CMP_KDctrl_peak_10021
chr8,59093335,59093983,649,59093977,35,4.93078,2.11761,2.0664,CMP_KDctrl_peak_10022
chr8,59791191,59791447,257,59791447,15,4.91908,3.01445,2.05652,CMP_KDctrl_peak_10023
chr8,59914821,59915398,578,59915036,123,12.3193,2.02255,8.48993,CMP_KDctrl_peak_10024
chr8,59965814,59966148,335,59966139,141,5.35295,1.47673,2.42059,CMP_KDctrl_peak_10025
chr8,60130701,60131288,588,60131141,158,6.83438,1.53573,3.67675,CMP_KDctrl_peak_10026
chr8,60278857,60279266,410,60279175,99,10.34004,2.03427,6.73505,CMP_KDctrl_peak_10027
chr8,63110386,63110984,599,63110953,133,6.70057,1.58956,3.56165,CMP_KDctrl_peak_10028
chr8,63346442,63347079,638,63346689,51,7.33315,2.24581,4.10533,CMP_KDctrl_peak_10029
chr8,63462338,63462599,262,63462338,266,4.15335,1.27001,1.43105,CMP_KDctrl_peak_10030
chr8,63765444,63765744,301,63765692,49,9.8712,2.72418,6.32223,CMP_KDctrl_peak_10031
chr8,63795332,63795601,270,63795436,51,9.4136,2.59,5.92001,CMP_KDctrl_peak_10032
chr8,64493033,64493752,720,64493180,39,17.55169,5.14844,13.20539,CMP_KDctrl_peak_10033
chr8,66854502,66854803,302,66854531,50,6.27643,2.09145,3.19675,CMP_KDctrl_peak_10034
chr8,68847238,68847516,279,68847515,50,5.65676,1.99096,2.67586,CMP_KDctrl_peak_10035
chr8,68866796,68867060,265,68867032,40,5.3792,2.10669,2.44143,CMP_KDctrl_peak_10036
chr8,70474351,70474801,451,70474366,109,5.33812,1.55941,2.4093,CMP_KDctrl_peak_10037
chr8,70801054,70801389,336,70801253,38,6.07993,2.29408,3.03476,CMP_KDctrl_peak_10038
chr8,71432198,71432800,603,71432494,33,13.07879,4.37617,9.17003,CMP_KDctrl_peak_10039
chr8,71612755,71613275,521,71612755,119,4.07827,1.42724,1.37751,CMP_KDctrl_peak_10040
chr8,71613568,71613874,307,71613580,45,4.61563,1.88308,1.81201,CMP_KDctrl_peak_10041
chr8,72149192,72149472,281,72149429,259,12.42116,1.60873,8.58179,CMP_KDctrl_peak_10042
chr8,72178459,72178738,280,72178459,92,4.09672,1.50184,1.39302,CMP_KDctrl_peak_10043
chr8,72240448,72240816,369,72240816,295,4.75012,1.28051,1.92406,CMP_KDctrl_peak_10044
chr8,72273620,72273873,254,72273707,196,21.91859,2.16847,17.18452,CMP_KDctrl_peak_10045
chr8,72315200,72315679,480,72315220,87,6.60855,1.77361,3.4816,CMP_KDctrl_peak_10046
chr8,72346431,72346706,276,72346491,57,5.89339,1.93827,2.87407,CMP_KDctrl_peak_10047
chr8,72426379,72427184,806,72427177,167,5.90679,1.4628,2.8855,CMP_KDctrl_peak_10048
chr8,72525365,72525641,277,72525372,158,6.62675,1.52319,3.49771,CMP_KDctrl_peak_10049
chr8,72565503,72565763,261,72565753,21,4.62898,2.49734,1.82378,CMP_KDctrl_peak_10050
chr8,72736325,72736663,339,72736474,365,32.72503,2.00502,27.35454,CMP_KDctrl_peak_10051
chr8,72758073,72758495,423,72758373,147,13.94491,1.99375,9.94532,CMP_KDctrl_peak_10052
chr8,73062812,73063365,554,73063267,249,8.53618,1.4739,5.15132,CMP_KDctrl_peak_10053
chr8,73139922,73140598,677,73140056,44,12.23075,3.38145,8.41058,CMP_KDctrl_peak_10054
chr8,73153942,73154978,1037,73153949,110,5.38377,1.55997,2.44555,CMP_KDctrl_peak_10055
chr8,73197153,73197576,424,73197207,211,6.90235,1.44974,3.73598,CMP_KDctrl_peak_10056
chr8,73222405,73222840,436,73222834,360,5.38763,1.27352,2.44894,CMP_KDctrl_peak_10057
chr8,73300797,73301093,297,73300800,131,4.22571,1.41465,1.49062,CMP_KDctrl_peak_10058
chr8,73315605,73315910,306,73315632,77,12.13128,2.45517,8.32396,CMP_KDctrl_peak_10059
chr8,73316542,73316966,425,73316545,124,4.42324,1.44442,1.65672,CMP_KDctrl_peak_10060
chr8,73328114,73328828,715,73328567,62,10.35533,2.49053,6.74847,CMP_KDctrl_peak_10061
chr8,73363606,73363892,287,73363692,316,6.28149,1.3289,3.20114,CMP_KDctrl_peak_10062
chr8,73392727,73393369,643,73392728,61,6.03806,1.91446,2.99963,CMP_KDctrl_peak_10063
chr8,73397369,73397631,263,73397434,110,13.20319,2.18302,9.28073,CMP_KDctrl_peak_10064
chr8,73421515,73422096,582,73421528,140,6.42738,1.55205,3.32748,CMP_KDctrl_peak_10065
chr8,74000259,74000795,537,74000531,101,13.76442,2.3141,9.78375,CMP_KDctrl_peak_10066
